""	"word"	"tag"	"age"	"mlu"	"speaker"	"corpus"	"child"	"sent"	"lastsent"
"9632"	"like"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"4"	"1"
"9633"	"like"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"15"	"4"
"9634"	"like"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"15"
"9635"	"like"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"67"	"-1"
"9636"	"like"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"192"	"67"
"9637"	"like"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"194"	"192"
"9638"	"little"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"3"	"-1"
"9639"	"little"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"13"	"3"
"9640"	"little"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"46"	"13"
"9641"	"little"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"46"
"9642"	"look"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"79"	"-1"
"9643"	"look"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"15"	"-1"
"9644"	"look"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"183"	"15"
"9645"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"3"	"-1"
"9646"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"13"	"3"
"9647"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"66"	"13"
"9648"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"68"	"66"
"9649"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"69"	"68"
"9650"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"76"	"69"
"9651"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"86"	"76"
"9652"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"91"	"86"
"9653"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"109"	"91"
"9654"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"133"	"109"
"9655"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"163"	"133"
"9656"	"look"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"164"	"163"
"9657"	"lots_of"	"qn"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"85"	"-1"
"9658"	"loud"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"-1"
"9659"	"love"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"62"	"-1"
"9660"	"love"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"63"	"62"
"9661"	"love"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"196"	"63"
"9662"	"love"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"197"	"196"
"9663"	"lunch"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"4"	"-1"
"9664"	"macdonald"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"35"	"-1"
"9665"	"macdonald"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"44"	"35"
"9666"	"make"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"-1"
"9667"	"massage"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"-1"
"9668"	"me"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"71"	"-1"
"9669"	"me"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"72"	"71"
"9670"	"me"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"95"	"72"
"9671"	"me"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"102"	"95"
"9672"	"mess"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"49"	"-1"
"9673"	"minnie_mouse"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"73"	"-1"
"9674"	"minnie_mouse"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"74"	"73"
"9675"	"mirror"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"49"	"-1"
"9676"	"mist"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"100"	"-1"
"9677"	"mm"	""	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"64"	"-1"
"9678"	"moo"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"32"	"-1"
"9679"	"moo"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"33"	"32"
"9680"	"moo"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"34"	"33"
"9681"	"moo"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"30"	"-1"
"9682"	"moo"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"31"	"30"
"9683"	"moo"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"34"	"31"
"9684"	"mot"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"67"	"-1"
"9685"	"mot"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"70"	"67"
"9686"	"mot"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"81"	"70"
"9687"	"mot"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"96"	"81"
"9688"	"mot"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"96"
"9689"	"mot"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"184"	"103"
"9690"	"mouth"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"114"	"-1"
"9691"	"mouth"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"130"	"114"
"9692"	"mouth"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"132"	"130"
"9693"	"my"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"51"	"-1"
"9694"	"my"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"96"	"51"
"9695"	"my"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"130"	"96"
"9696"	"my"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"132"	"130"
"9697"	"name"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"51"	"-1"
"9698"	"name"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"52"	"51"
"9699"	"name"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"53"	"52"
"9700"	"name"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"55"	"53"
"9701"	"night"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"104"	"-1"
"9702"	"no"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"101"	"-1"
"9703"	"no"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"106"	"101"
"9704"	"no"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"107"	"106"
"9705"	"no"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"108"	"107"
"9706"	"no"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"174"	"108"
"9707"	"noise"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"-1"
"9708"	"not"	"neg"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"70"	"-1"
"9709"	"not"	"neg"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"78"	"70"
"9710"	"not"	"neg"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"89"	"78"
"9711"	"not"	"neg"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"98"	"89"
"9712"	"not"	"neg"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"102"	"98"
"9713"	"not"	"neg"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"185"	"102"
"9714"	"now"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"179"	"-1"
"9715"	"now"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"180"	"179"
"9716"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"10"	"-1"
"9717"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"46"	"10"
"9718"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"49"	"46"
"9719"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"77"	"49"
"9720"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"183"	"77"
"9721"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"187"	"183"
"9722"	"of"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"188"	"187"
"9723"	"off"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"96"	"-1"
"9724"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"71"	"-1"
"9725"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"72"	"71"
"9726"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"141"	"72"
"9727"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"143"	"141"
"9728"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"144"	"143"
"9729"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"148"	"144"
"9730"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"149"	"148"
"9731"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"153"	"149"
"9732"	"off"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"154"	"153"
"9733"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"99"	"-1"
"9734"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"169"	"99"
"9735"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"174"	"169"
"9736"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"175"	"174"
"9737"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"176"	"175"
"9738"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"177"	"176"
"9739"	"oh"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"179"	"177"
"9740"	"oink"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"22"	"-1"
"9741"	"oink"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"23"	"22"
"9742"	"oink"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"24"	"23"
"9743"	"oink"	"on"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"25"	"24"
"9744"	"okay"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"198"	"-1"
"9745"	"okay"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"111"	"-1"
"9746"	"okay"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"112"	"111"
"9747"	"old"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"35"	"-1"
"9748"	"old"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"44"	"35"
"9749"	"old_mcdonald"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"18"	"-1"
"9750"	"old_mcdonald"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"26"	"18"
"9751"	"on"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"15"	"-1"
"9752"	"on"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"137"	"15"
"9753"	"on"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"140"	"137"
"9754"	"on"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"165"	"140"
"9755"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"20"	"-1"
"9756"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"28"	"20"
"9757"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"37"	"28"
"9758"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"61"	"37"
"9759"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"89"	"61"
"9760"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"92"	"89"
"9761"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"93"	"92"
"9762"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"101"	"93"
"9763"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"117"	"101"
"9764"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"138"	"117"
"9765"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"202"	"138"
"9766"	"on"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"203"	"202"
"9767"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"143"	"-1"
"9768"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"144"	"143"
"9769"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"148"	"144"
"9770"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"149"	"148"
"9771"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"153"	"149"
"9772"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"154"	"153"
"9773"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"165"	"154"
"9774"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"166"	"165"
"9775"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"167"	"166"
"9776"	"one"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"183"	"167"
"9777"	"oop"	"int"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"65"	"-1"
"9778"	"orange"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"144"	"-1"
"9779"	"orange"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"166"	"144"
"9780"	"orange"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"86"	"-1"
"9781"	"our"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"162"	"-1"
"9782"	"out"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"46"	"-1"
"9783"	"over"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"179"	"-1"
"9784"	"over"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"66"	"-1"
"9785"	"over"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"115"	"66"
"9786"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"118"	"-1"
"9787"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"120"	"118"
"9788"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"121"	"120"
"9789"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"122"	"121"
"9790"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"123"	"122"
"9791"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"124"	"123"
"9792"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"125"	"124"
"9793"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"126"	"125"
"9794"	"peek"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"127"	"126"
"9795"	"peek_a_boo"	"int"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"190"	"-1"
"9796"	"peek_a_boo"	"int"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"191"	"190"
"9797"	"penguin"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"46"	"-1"
"9798"	"penguin"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"47"	"46"
"9799"	"pig"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"20"	"-1"
"9800"	"pink"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"3"	"-1"
"9801"	"pink"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"82"	"3"
"9802"	"place"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"66"	"-1"
"9803"	"play"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"192"	"-1"
"9804"	"play"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"194"	"192"
"9805"	"play"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"4"	"-1"
"9806"	"play"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"100"	"4"
"9807"	"play"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"160"	"100"
"9808"	"pumpkin"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"86"	"-1"
"9809"	"purple"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"79"	"-1"
"9810"	"purple"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"80"	"79"
"9811"	"put"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"130"	"-1"
"9812"	"put"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"132"	"130"
"9813"	"put"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"137"	"132"
"9814"	"put"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"138"	"137"
"9815"	"put"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"140"	"138"
"9816"	"put"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"162"	"140"
"9817"	"rather"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"61"	"-1"
"9818"	"red"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"143"	"-1"
"9819"	"red"	"adj"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"167"	"143"
"9820"	"s"	"poss"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"49"	"-1"
"9821"	"s"	"poss"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"170"	"49"
"9822"	"s"	"poss"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"198"	"170"
"9823"	"say"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"70"	"-1"
"9824"	"say"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"101"	"70"
"9825"	"say"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"131"	"101"
"9826"	"say"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"198"	"131"
"9827"	"say"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"203"	"198"
"9828"	"say"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"64"	"-1"
"9829"	"say"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"170"	"64"
"9830"	"say"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"176"	"170"
"9831"	"say"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"195"	"176"
"9832"	"say"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"200"	"195"
"9833"	"say"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"202"	"200"
"9834"	"see"	"co"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"134"	"-1"
"9835"	"see"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"94"	"-1"
"9836"	"see"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"99"	"94"
"9837"	"see"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"129"	"99"
"9838"	"see"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"179"	"129"
"9839"	"sheep"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"37"	"-1"
"9840"	"should"	"mod"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"102"	"-1"
"9841"	"smootch"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"58"	"-1"
"9842"	"smootch"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"59"	"-1"
"9843"	"so"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"68"	"-1"
"9844"	"so"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"69"	"68"
"9845"	"something"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"15"	"-1"
"9846"	"sort"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"188"	"-1"
"9847"	"sort"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"187"	"-1"
"9848"	"speak"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"104"	"-1"
"9849"	"sticker"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"93"	"-1"
"9850"	"sticker"	"n"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"94"	"93"
"9851"	"take"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"71"	"-1"
"9852"	"take"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"72"	"71"
"9853"	"take"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"96"	"72"
"9854"	"take"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"141"	"96"
"9855"	"take"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"153"	"141"
"9856"	"take"	"v"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"154"	"153"
"9857"	"than"	"prep"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"201"	"-1"
"9858"	"that"	"adv"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"96"	"-1"
"9859"	"that"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"15"	"-1"
"9860"	"that"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"89"	"15"
"9861"	"that"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"114"	"89"
"9862"	"that"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"170"	"114"
"9863"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"12"	"-1"
"9864"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"14"	"12"
"9865"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"60"	"14"
"9866"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"70"	"60"
"9867"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"73"	"70"
"9868"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"74"	"73"
"9869"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"81"	"74"
"9870"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"129"	"81"
"9871"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"131"	"129"
"9872"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"169"	"131"
"9873"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"172"	"169"
"9874"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"185"	"172"
"9875"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"186"	"185"
"9876"	"that"	"pro"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"198"	"186"
"9877"	"that"	"rel"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"-1"
"9878"	"that"	"rel"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"131"	"103"
"9879"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"3"	"-1"
"9880"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"4"	"3"
"9881"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"11"	"4"
"9882"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"13"	"11"
"9883"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"49"	"13"
"9884"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"66"	"49"
"9885"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"76"	"66"
"9886"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"86"	"76"
"9887"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"94"	"86"
"9888"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"103"	"94"
"9889"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"104"	"103"
"9890"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"138"	"104"
"9891"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"143"	"138"
"9892"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"144"	"143"
"9893"	"the"	"det"	"9.0"	"4.0"	"MOT"	"Rollins"	"cb09"	"148"	"144"
